ProjectOwningOrg,ProjectOrg,Project,BillType,BillingStatus,Task,Category,DocType,DocumentNumber/ExpenseReportNumber,CostElement,Person,Vendor/Customer,ItemDate,Quantity,InvoiceNumber,JournalDate,BillingCurrency,AmountInBillingCurrency
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/8/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/8/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/8/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/9/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/9/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/9/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/10/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/10/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/10/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/11/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/11/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/11/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/12/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/12/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/12/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/14/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/14/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/14/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/15/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/15/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/15/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/16/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/16/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/16/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/17/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/17/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/17/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/18/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/18/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/18/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/19/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/19/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/19/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/20/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/20/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/20/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/21/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/21/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/21/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/22/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/22/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/22/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/23/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/23/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/23/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/24/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/24/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/24/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/25/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/25/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/25/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/26/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/26/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/26/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/27/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/27/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/27/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/30/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/30/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/30/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/31/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/31/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/31/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*QA Auditor,TS,,,"User6, GW",,8/4/2020,8,UNANET-01110,8/31/2020,USD,656.00
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*QA Auditor,TS,,,"User6, GW",,8/5/2020,8,UNANET-01110,8/31/2020,USD,656.00
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*QA Auditor,TS,,,"User6, GW",,8/6/2020,8,UNANET-01110,8/31/2020,USD,656.00
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*QA Auditor,TS,,,"User6, GW",,8/7/2020,8,UNANET-01110,8/31/2020,USD,656.00
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*QA Auditor,TS,,,"User6, GW",,8/8/2020,8,UNANET-01110,8/31/2020,USD,656.00
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*QA Auditor,TS,,,"User6, GW",,8/9/2020,8,UNANET-01110,8/31/2020,USD,656.00
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*QA Auditor,TS,,,"User6, GW",,8/10/2020,8,UNANET-01110,8/31/2020,USD,656.00
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*QA Auditor,TS,,,"User6, GW",,8/11/2020,8,UNANET-01110,8/31/2020,USD,656.00
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*QA Auditor,TS,,,"User6, GW",,8/12/2020,8,UNANET-01110,8/31/2020,USD,656.00
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*QA Auditor,TS,,,"User6, GW",,8/19/2020,8,UNANET-01110,8/31/2020,USD,656.00
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*QA Auditor,TS,,,"User6, GW",,8/20/2020,8,UNANET-01110,8/31/2020,USD,656.00
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*QA Auditor,TS,,,"User6, GW",,8/21/2020,8,UNANET-01110,8/31/2020,USD,656.00
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*QA Auditor,TS,,,"User6, GW",,8/22/2020,8,UNANET-01110,8/31/2020,USD,656.00
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*QA Auditor,TS,,,"User6, GW",,8/23/2020,8,UNANET-01110,8/31/2020,USD,656.00
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*QA Auditor,TS,,,"User6, GW",,8/24/2020,8,UNANET-01110,8/31/2020,USD,656.00
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*QA Auditor,TS,,,"User6, GW",,8/25/2020,8,UNANET-01110,8/31/2020,USD,656.00
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*QA Auditor,TS,,,"User6, GW",,8/26/2020,8,UNANET-01110,8/31/2020,USD,656.00
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*QA Auditor,TS,,,"User6, GW",,8/27/2020,8,UNANET-01110,8/31/2020,USD,656.00
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,5.3. Change Request,MIE Per Diem Allowable,ER,502,,"User6, GW",,8/2/2020,,UNANET-01110,8/31/2020,USD,3.39
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,5.3. Change Request,MIE Per Diem Allowable,ER,502,,"User6, GW",,8/5/2020,,UNANET-01110,8/31/2020,USD,3.39
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,5.3. Change Request,MIE Per Diem Allowable,ER,503,,"User6, GW",,8/5/2020,,UNANET-01110,8/31/2020,USD,13.56
OPS.DS,CUST-2-CIV,30.10.2345.777.BY,TM,Billed,5. 005-Increase Fund & POP,MIE Per Diem Allowable,ER,502,,"User6, GW",,8/2/2020,,UNANET-01111,8/31/2020,USD,3.39
OPS.DS,CUST-2-CIV,30.10.2345.777.BY,TM,Billed,5. 005-Increase Fund & POP,MIE Per Diem Allowable,ER,502,,"User6, GW",,8/5/2020,,UNANET-01111,8/31/2020,USD,3.39
OPS.DS,CUST-2-CIV,30.10.2345.777.BY,TM,Billed,5. 005-Increase Fund & POP,Parking / Tolls,ER,502,,"User6, GW",,8/10/2020,,UNANET-01111,8/31/2020,USD,40.00
OPS.DS,CUST-2-CIV,BIG-DATA.BY,TM,Billed,1. Research/Analysis,MIE Per Diem Allowable,ER,503,,"User6, GW",,8/12/2020,,UNANET-01112,8/31/2020,USD,13.56
OPS.DS,CUST-2-CIV,BIG-DATA.BY,TM,Billed,2. Design,GSA-Administrative Assistant,TS,,,"Director, Darla",,8/1/2020,8,UNANET-01112,8/31/2020,USD,"3,000.00"
OPS.DS,CUST-2-CIV,BIG-DATA.BY,TM,Billed,2. Design,GSA-Administrative Assistant,TS,,,"Director, Darla",,8/11/2020,8,UNANET-01112,8/31/2020,USD,"3,000.00"
OPS.DS,CUST-2-CIV,BIG-DATA.BY,TM,Billed,2. Design,GSA-Administrative Assistant,TS,,,"Director, Darla",,8/16/2020,8,UNANET-01112,8/31/2020,USD,"3,000.00"
OPS.DS,CUST-2-CIV,BIG-DATA.BY,TM,Billed,2. Design,GSA-Administrative Assistant,TS,,,"Director, Darla",,8/26/2020,8,UNANET-01112,8/31/2020,USD,"3,000.00"
OPS.DS,CUST-2-CIV,BIG-DATA.BY,TM,Billed,3. Development,GSA-System Engineer 1,TS,,,"Director, Darla",,8/1/2020,8,UNANET-01112,8/31/2020,USD,"3,000.00"
OPS.DS,CUST-2-CIV,BIG-DATA.BY,TM,Billed,3. Development,GSA-System Engineer 1,TS,,,"Director, Darla",,8/2/2020,8,UNANET-01112,8/31/2020,USD,"3,000.00"
OPS.DS,CUST-2-CIV,BIG-DATA.BY,TM,Billed,3. Development,GSA-System Engineer 1,TS,,,"Director, Darla",,8/3/2020,8,UNANET-01112,8/31/2020,USD,"3,000.00"
OPS.DS,CUST-2-CIV,BIG-DATA.BY,TM,Billed,3. Development,GSA-System Engineer 1,TS,,,"Director, Darla",,8/6/2020,8,UNANET-01112,8/31/2020,USD,"3,000.00"
OPS.DS,CUST-2-CIV,BIG-DATA.BY,TM,Billed,3. Development,GSA-System Engineer 1,TS,,,"Director, Darla",,8/7/2020,8,UNANET-01112,8/31/2020,USD,"3,000.00"
OPS.DS,CUST-2-CIV,BIG-DATA.BY,TM,Billed,3. Development,GSA-System Engineer 1,TS,,,"Director, Darla",,8/8/2020,8,UNANET-01112,8/31/2020,USD,"3,000.00"
OPS.DS,CUST-2-CIV,BIG-DATA.BY,TM,Billed,3. Development,GSA-System Engineer 1,TS,,,"Director, Darla",,8/9/2020,8,UNANET-01112,8/31/2020,USD,"3,000.00"
OPS.DS,CUST-2-CIV,BIG-DATA.BY,TM,Billed,3. Development,GSA-System Engineer 1,TS,,,"Director, Darla",,8/10/2020,8,UNANET-01112,8/31/2020,USD,"3,000.00"
OPS.DS,CUST-2-CIV,BIG-DATA.BY,TM,Billed,3. Development,GSA-System Engineer 1,TS,,,"Director, Darla",,8/12/2020,8,UNANET-01112,8/31/2020,USD,"3,000.00"
OPS.DS,CUST-2-CIV,BIG-DATA.BY,TM,Billed,3. Development,GSA-System Engineer 1,TS,,,"Director, Darla",,8/16/2020,8,UNANET-01112,8/31/2020,USD,"3,000.00"
OPS.DS,CUST-2-CIV,BIG-DATA.BY,TM,Billed,3. Development,GSA-System Engineer 1,TS,,,"Director, Darla",,8/17/2020,8,UNANET-01112,8/31/2020,USD,"3,000.00"
OPS.DS,CUST-2-CIV,BIG-DATA.BY,TM,Billed,3. Development,GSA-System Engineer 1,TS,,,"Director, Darla",,8/18/2020,8,UNANET-01112,8/31/2020,USD,"3,000.00"
OPS.DS,CUST-2-CIV,BIG-DATA.BY,TM,Billed,3. Development,GSA-System Engineer 1,TS,,,"Director, Darla",,8/21/2020,8,UNANET-01112,8/31/2020,USD,"3,000.00"
OPS.DS,CUST-2-CIV,BIG-DATA.BY,TM,Billed,3. Development,GSA-System Engineer 1,TS,,,"Director, Darla",,8/22/2020,8,UNANET-01112,8/31/2020,USD,"3,000.00"
OPS.DS,CUST-2-CIV,BIG-DATA.BY,TM,Billed,3. Development,GSA-System Engineer 1,TS,,,"Director, Darla",,8/23/2020,8,UNANET-01112,8/31/2020,USD,"3,000.00"
OPS.DS,CUST-2-CIV,BIG-DATA.BY,TM,Billed,3. Development,GSA-System Engineer 1,TS,,,"Director, Darla",,8/24/2020,8,UNANET-01112,8/31/2020,USD,"3,000.00"
OPS.DS,CUST-2-CIV,BIG-DATA.BY,TM,Billed,3. Development,GSA-System Engineer 1,TS,,,"Director, Darla",,8/25/2020,8,UNANET-01112,8/31/2020,USD,"3,000.00"
OPS.DS,CUST-2-CIV,BIG-DATA.BY,TM,Billed,3. Development,GSA-System Engineer 1,TS,,,"Director, Darla",,8/27/2020,8,UNANET-01112,8/31/2020,USD,"3,000.00"
OPS.DS,CUST-2-CIV,BIG-DATA.BY,TM,Billed,4. Test/QA,GSA-System Engineer 1,TS,,,"Director, Chris S.",,8/2/2020,8,UNANET-01112,8/31/2020,USD,"2,280.00"
OPS.DS,CUST-2-CIV,BIG-DATA.BY,TM,Billed,4. Test/QA,GSA-System Engineer 1,TS,,,"Director, Chris S.",,8/3/2020,8,UNANET-01112,8/31/2020,USD,"2,280.00"
OPS.DS,CUST-2-CIV,BIG-DATA.BY,TM,Billed,4. Test/QA,GSA-System Engineer 1,TS,,,"Director, Chris S.",,8/6/2020,8,UNANET-01112,8/31/2020,USD,"2,280.00"
OPS.DS,CUST-2-CIV,BIG-DATA.BY,TM,Billed,4. Test/QA,GSA-System Engineer 1,TS,,,"Director, Chris S.",,8/7/2020,8,UNANET-01112,8/31/2020,USD,"2,280.00"
OPS.DS,CUST-2-CIV,BIG-DATA.BY,TM,Billed,4. Test/QA,GSA-System Engineer 1,TS,,,"Director, Chris S.",,8/10/2020,8,UNANET-01112,8/31/2020,USD,"2,280.00"
OPS.DS,CUST-2-CIV,BIG-DATA.BY,TM,Billed,4. Test/QA,GSA-System Engineer 1,TS,,,"Director, Chris S.",,8/13/2020,8,UNANET-01112,8/31/2020,USD,"2,280.00"
OPS.DS,CUST-2-CIV,BIG-DATA.BY,TM,Billed,4. Test/QA,GSA-System Engineer 1,TS,,,"Director, Chris S.",,8/18/2020,8,UNANET-01112,8/31/2020,USD,"2,280.00"
OPS.DS,CUST-2-CIV,BIG-DATA.BY,TM,Billed,4. Test/QA,GSA-System Engineer 1,TS,,,"Director, Chris S.",,8/22/2020,8,UNANET-01112,8/31/2020,USD,"2,280.00"
OPS.DS,CUST-2-CIV,BIG-DATA.BY,TM,Billed,4. Test/QA,GSA-System Engineer 1,TS,,,"Director, Chris S.",,8/23/2020,8,UNANET-01112,8/31/2020,USD,"2,280.00"
OPS.DS,CUST-2-CIV,BIG-DATA.BY,TM,Billed,4. Test/QA,GSA-System Engineer 1,TS,,,"Director, Chris S.",,8/25/2020,8,UNANET-01112,8/31/2020,USD,"2,280.00"
OPS.DS,CUST-2-CIV,BIG-DATA.BY,TM,Billed,4. Test/QA,GSA-System Engineer 1,TS,,,"Director, Chris S.",,8/28/2020,8,UNANET-01112,8/31/2020,USD,"2,280.00"
OPS.DS,CUST-2-CIV,BIG-DATA.BY,TM,Billed,4. Test/QA,GSA-System Engineer 1,TS,,,"Director, Chris S.",,8/29/2020,8,UNANET-01112,8/31/2020,USD,"2,280.00"
