ProjectOwningOrg,ProjectOrg,Project,BillType,BillingStatus,Task,Category,DocType,DocumentNumber/ExpenseReportNumber,CostElement,Person,Vendor/Customer,ItemDate,Quantity,InvoiceNumber,JournalDate,BillingCurrency,AmountInBillingCurrency
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Deferred,2. Design,GSA-Program Manager,TS,,Direct Labor,"User4, Charlie",,9/16/2020,1,,9/30/2020,USD,-30.04
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Deferred,2. Design,GSA-Program Manager,TS,,Direct Labor,"User4, Charlie",,9/16/2020,1,,9/30/2020,USD,37.50
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Deferred,2. Design,GSA-Program Manager,TS,,Direct Labor,"User4, Charlie",,9/16/2020,1,,9/30/2020,USD,-37.50
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Deferred,2. Design,GSA-Program Manager,TS,,Fee on Total Labor,"User4, Charlie",,9/21/2020,,,9/30/2020,USD,5.05
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Deferred,2. Design,GSA-Program Manager,TS,,Fee on Total Labor,"User4, Charlie",,9/21/2020,,,9/30/2020,USD,-5.05
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Deferred,2. Design,GSA-Program Manager,TS,,Fringe Client Site,"User4, Charlie",,9/21/2020,,,9/30/2020,USD,24.15
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Deferred,2. Design,GSA-Program Manager,TS,,Fringe Client Site,"User4, Charlie",,9/21/2020,,,9/30/2020,USD,-24.15
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Deferred,2. Design,GSA-Program Manager,TS,,G&A,"User4, Charlie",,9/21/2020,,,9/30/2020,USD,10.45
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Deferred,2. Design,GSA-Program Manager,TS,,G&A,"User4, Charlie",,9/21/2020,,,9/30/2020,USD,-10.45
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Deferred,2. Design,GSA-Program Manager,TS,,Overhead Client Site.,"User4, Charlie",,9/21/2020,,,9/30/2020,USD,6.16
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Deferred,2. Design,GSA-Program Manager,TS,,Overhead Client Site.,"User4, Charlie",,9/21/2020,,,9/30/2020,USD,-6.16
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Deferred,2. Design,GSA-Program Manager,TS,,Direct Labor,"User4, Charlie",,9/21/2020,2,,9/30/2020,USD,72.10
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Deferred,2. Design,GSA-Program Manager,TS,,Direct Labor,"User4, Charlie",,9/21/2020,2,,9/30/2020,USD,-72.10
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Deferred,2. Design,GSA-Program Manager,TS,,Fee on Total Labor,"User4, Charlie",,9/22/2020,,,9/30/2020,USD,12.62
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Deferred,2. Design,GSA-Program Manager,TS,,Fee on Total Labor,"User4, Charlie",,9/22/2020,,,9/30/2020,USD,-12.62
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Deferred,2. Design,GSA-Program Manager,TS,,Fringe Client Site,"User4, Charlie",,9/22/2020,,,9/30/2020,USD,60.38
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Deferred,2. Design,GSA-Program Manager,TS,,Fringe Client Site,"User4, Charlie",,9/22/2020,,,9/30/2020,USD,-60.38
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Deferred,2. Design,GSA-Program Manager,TS,,G&A,"User4, Charlie",,9/22/2020,,,9/30/2020,USD,26.12
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Deferred,2. Design,GSA-Program Manager,TS,,G&A,"User4, Charlie",,9/22/2020,,,9/30/2020,USD,-26.12
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Deferred,2. Design,GSA-Program Manager,TS,,Overhead Client Site.,"User4, Charlie",,9/22/2020,,,9/30/2020,USD,15.40
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Deferred,2. Design,GSA-Program Manager,TS,,Overhead Client Site.,"User4, Charlie",,9/22/2020,,,9/30/2020,USD,-15.40
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Deferred,2. Design,GSA-Program Manager,TS,,Direct Labor,"User4, Charlie",,9/22/2020,5,,9/30/2020,USD,180.25
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Deferred,2. Design,GSA-Program Manager,TS,,Direct Labor,"User4, Charlie",,9/22/2020,5,,9/30/2020,USD,-180.25
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Deferred,2. Design,GSA-Program Manager,TS,,Fee on Total Labor,"User4, Charlie",,9/23/2020,,,9/30/2020,USD,2.52
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Deferred,2. Design,GSA-Program Manager,TS,,Fee on Total Labor,"User4, Charlie",,9/23/2020,,,9/30/2020,USD,-2.52
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Deferred,2. Design,GSA-Program Manager,TS,,Fringe Client Site,"User4, Charlie",,9/23/2020,,,9/30/2020,USD,12.08
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Deferred,2. Design,GSA-Program Manager,TS,,Fringe Client Site,"User4, Charlie",,9/23/2020,,,9/30/2020,USD,-12.08
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Deferred,2. Design,GSA-Program Manager,TS,,G&A,"User4, Charlie",,9/23/2020,,,9/30/2020,USD,5.22
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Deferred,2. Design,GSA-Program Manager,TS,,G&A,"User4, Charlie",,9/23/2020,,,9/30/2020,USD,-5.22
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Deferred,2. Design,GSA-Program Manager,TS,,Overhead Client Site.,"User4, Charlie",,9/23/2020,,,9/30/2020,USD,3.08
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Deferred,2. Design,GSA-Program Manager,TS,,Overhead Client Site.,"User4, Charlie",,9/23/2020,,,9/30/2020,USD,-3.08
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Deferred,2. Design,GSA-Program Manager,TS,,Direct Labor,"User4, Charlie",,9/23/2020,1,,9/30/2020,USD,36.05
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Deferred,2. Design,GSA-Program Manager,TS,,Direct Labor,"User4, Charlie",,9/23/2020,1,,9/30/2020,USD,-36.05
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Deferred,2. Design,GSA-Program Manager,TS,,Fee on Total Labor,"User4, Charlie",,9/29/2020,,,9/30/2020,USD,12.62
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Deferred,2. Design,GSA-Program Manager,TS,,Fee on Total Labor,"User4, Charlie",,9/29/2020,,,9/30/2020,USD,-12.62
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Deferred,2. Design,GSA-Program Manager,TS,,Fringe Client Site,"User4, Charlie",,9/29/2020,,,9/30/2020,USD,60.38
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Deferred,2. Design,GSA-Program Manager,TS,,Fringe Client Site,"User4, Charlie",,9/29/2020,,,9/30/2020,USD,-60.38
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Deferred,2. Design,GSA-Program Manager,TS,,G&A,"User4, Charlie",,9/29/2020,,,9/30/2020,USD,26.12
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Deferred,2. Design,GSA-Program Manager,TS,,G&A,"User4, Charlie",,9/29/2020,,,9/30/2020,USD,-26.12
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Deferred,2. Design,GSA-Program Manager,TS,,Overhead Client Site.,"User4, Charlie",,9/29/2020,,,9/30/2020,USD,15.40
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Deferred,2. Design,GSA-Program Manager,TS,,Overhead Client Site.,"User4, Charlie",,9/29/2020,,,9/30/2020,USD,-15.40
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Deferred,2. Design,GSA-Program Manager,TS,,Direct Labor,"User4, Charlie",,9/29/2020,5,,9/30/2020,USD,180.25
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Deferred,2. Design,GSA-Program Manager,TS,,Direct Labor,"User4, Charlie",,9/29/2020,5,,9/30/2020,USD,-180.25
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Deferred,2. Design,GSA-Program Manager,TS,,Fee on Total Labor,"User4, Charlie",,9/30/2020,,,9/30/2020,USD,2.52
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Deferred,2. Design,GSA-Program Manager,TS,,Fee on Total Labor,"User4, Charlie",,9/30/2020,,,9/30/2020,USD,-2.52
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Deferred,2. Design,GSA-Program Manager,TS,,Fringe Client Site,"User4, Charlie",,9/30/2020,,,9/30/2020,USD,12.08
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Deferred,2. Design,GSA-Program Manager,TS,,Fringe Client Site,"User4, Charlie",,9/30/2020,,,9/30/2020,USD,-12.08
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Deferred,2. Design,GSA-Program Manager,TS,,G&A,"User4, Charlie",,9/30/2020,,,9/30/2020,USD,5.22
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Deferred,2. Design,GSA-Program Manager,TS,,G&A,"User4, Charlie",,9/30/2020,,,9/30/2020,USD,-5.22
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Deferred,2. Design,GSA-Program Manager,TS,,Overhead Client Site.,"User4, Charlie",,9/30/2020,,,9/30/2020,USD,3.08
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Deferred,2. Design,GSA-Program Manager,TS,,Overhead Client Site.,"User4, Charlie",,9/30/2020,,,9/30/2020,USD,-3.08
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Deferred,2. Design,GSA-Program Manager,TS,,Direct Labor,"User4, Charlie",,9/30/2020,1,,9/30/2020,USD,36.05
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Deferred,2. Design,GSA-Program Manager,TS,,Direct Labor,"User4, Charlie",,9/30/2020,1,,9/30/2020,USD,-36.05
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Fee on Total Labor,"User4, Charlie",,9/1/2020,,,9/30/2020,USD,10.51
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Fee on Total Labor,"User4, Charlie",,9/1/2020,,,9/30/2020,USD,-10.51
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Fee on Total Labor,"User4, Charlie",,9/1/2020,,,9/30/2020,USD,13.13
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Fringe Client Site,"User4, Charlie",,9/1/2020,,,9/30/2020,USD,50.32
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Fringe Client Site,"User4, Charlie",,9/1/2020,,,9/30/2020,USD,-50.32
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Fringe Client Site,"User4, Charlie",,9/1/2020,,,9/30/2020,USD,62.81
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,G&A,"User4, Charlie",,9/1/2020,,,9/30/2020,USD,21.76
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,G&A,"User4, Charlie",,9/1/2020,,,9/30/2020,USD,-21.76
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,G&A,"User4, Charlie",,9/1/2020,,,9/30/2020,USD,27.17
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Overhead Client Site.,"User4, Charlie",,9/1/2020,,,9/30/2020,USD,12.83
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Overhead Client Site.,"User4, Charlie",,9/1/2020,,,9/30/2020,USD,-12.83
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Overhead Client Site.,"User4, Charlie",,9/1/2020,,,9/30/2020,USD,16.02
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Direct Labor,"User4, Charlie",,9/1/2020,-5,,9/30/2020,USD,-150.21
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Direct Labor,"User4, Charlie",,9/1/2020,5,,9/30/2020,USD,150.21
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Direct Labor,"User4, Charlie",,9/1/2020,5,,9/30/2020,USD,187.50
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Fee on Total Labor,"User4, Charlie",,9/2/2020,,,9/30/2020,USD,2.10
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Fee on Total Labor,"User4, Charlie",,9/2/2020,,,9/30/2020,USD,-2.10
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Fee on Total Labor,"User4, Charlie",,9/2/2020,,,9/30/2020,USD,2.63
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Fringe Client Site,"User4, Charlie",,9/2/2020,,,9/30/2020,USD,10.06
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Fringe Client Site,"User4, Charlie",,9/2/2020,,,9/30/2020,USD,-10.06
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Fringe Client Site,"User4, Charlie",,9/2/2020,,,9/30/2020,USD,12.56
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,G&A,"User4, Charlie",,9/2/2020,,,9/30/2020,USD,4.35
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,G&A,"User4, Charlie",,9/2/2020,,,9/30/2020,USD,-4.35
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,G&A,"User4, Charlie",,9/2/2020,,,9/30/2020,USD,5.43
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Overhead Client Site.,"User4, Charlie",,9/2/2020,,,9/30/2020,USD,2.57
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Overhead Client Site.,"User4, Charlie",,9/2/2020,,,9/30/2020,USD,-2.57
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Overhead Client Site.,"User4, Charlie",,9/2/2020,,,9/30/2020,USD,3.20
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Direct Labor,"User4, Charlie",,9/2/2020,-1,,9/30/2020,USD,-30.04
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Direct Labor,"User4, Charlie",,9/2/2020,1,,9/30/2020,USD,30.04
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Direct Labor,"User4, Charlie",,9/2/2020,1,,9/30/2020,USD,37.50
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Fee on Total Labor,"User4, Charlie",,9/8/2020,,,9/30/2020,USD,14.02
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Fee on Total Labor,"User4, Charlie",,9/8/2020,,,9/30/2020,USD,-14.02
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Fee on Total Labor,"User4, Charlie",,9/8/2020,,,9/30/2020,USD,13.13
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Fringe Client Site,"User4, Charlie",,9/8/2020,,,9/30/2020,USD,67.09
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Fringe Client Site,"User4, Charlie",,9/8/2020,,,9/30/2020,USD,-67.09
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Fringe Client Site,"User4, Charlie",,9/8/2020,,,9/30/2020,USD,62.81
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,G&A,"User4, Charlie",,9/8/2020,,,9/30/2020,USD,29.02
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,G&A,"User4, Charlie",,9/8/2020,,,9/30/2020,USD,-29.02
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,G&A,"User4, Charlie",,9/8/2020,,,9/30/2020,USD,27.17
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Overhead Client Site.,"User4, Charlie",,9/8/2020,,,9/30/2020,USD,17.11
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Overhead Client Site.,"User4, Charlie",,9/8/2020,,,9/30/2020,USD,-17.11
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Overhead Client Site.,"User4, Charlie",,9/8/2020,,,9/30/2020,USD,16.02
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Direct Labor,"User4, Charlie",,9/8/2020,-5,,9/30/2020,USD,-200.28
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Direct Labor,"User4, Charlie",,9/8/2020,5,,9/30/2020,USD,200.28
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Direct Labor,"User4, Charlie",,9/8/2020,5,,9/30/2020,USD,187.50
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Fee on Total Labor,"User4, Charlie",,9/9/2020,,,9/30/2020,USD,2.80
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Fee on Total Labor,"User4, Charlie",,9/9/2020,,,9/30/2020,USD,-2.80
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Fee on Total Labor,"User4, Charlie",,9/9/2020,,,9/30/2020,USD,2.63
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Fringe Client Site,"User4, Charlie",,9/9/2020,,,9/30/2020,USD,13.42
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Fringe Client Site,"User4, Charlie",,9/9/2020,,,9/30/2020,USD,-13.42
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Fringe Client Site,"User4, Charlie",,9/9/2020,,,9/30/2020,USD,12.56
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,G&A,"User4, Charlie",,9/9/2020,,,9/30/2020,USD,5.80
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,G&A,"User4, Charlie",,9/9/2020,,,9/30/2020,USD,-5.80
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,G&A,"User4, Charlie",,9/9/2020,,,9/30/2020,USD,5.43
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Overhead Client Site.,"User4, Charlie",,9/9/2020,,,9/30/2020,USD,3.42
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Overhead Client Site.,"User4, Charlie",,9/9/2020,,,9/30/2020,USD,-3.42
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Overhead Client Site.,"User4, Charlie",,9/9/2020,,,9/30/2020,USD,3.20
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Direct Labor,"User4, Charlie",,9/9/2020,-1,,9/30/2020,USD,-40.06
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Direct Labor,"User4, Charlie",,9/9/2020,1,,9/30/2020,USD,40.06
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Direct Labor,"User4, Charlie",,9/9/2020,1,,9/30/2020,USD,37.50
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Fee on Total Labor,"User4, Charlie",,9/10/2020,,,9/30/2020,USD,-2.80
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Fee on Total Labor,"User4, Charlie",,9/10/2020,,,9/30/2020,USD,2.63
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Fee on Total Labor,"User4, Charlie",,9/10/2020,,,9/30/2020,USD,2.80
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Fringe Client Site,"User4, Charlie",,9/10/2020,,,9/30/2020,USD,-13.42
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Fringe Client Site,"User4, Charlie",,9/10/2020,,,9/30/2020,USD,12.56
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Fringe Client Site,"User4, Charlie",,9/10/2020,,,9/30/2020,USD,13.42
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,G&A,"User4, Charlie",,9/10/2020,,,9/30/2020,USD,-5.80
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,G&A,"User4, Charlie",,9/10/2020,,,9/30/2020,USD,5.43
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,G&A,"User4, Charlie",,9/10/2020,,,9/30/2020,USD,5.80
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Overhead Client Site.,"User4, Charlie",,9/10/2020,,,9/30/2020,USD,-3.42
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Overhead Client Site.,"User4, Charlie",,9/10/2020,,,9/30/2020,USD,3.20
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Overhead Client Site.,"User4, Charlie",,9/10/2020,,,9/30/2020,USD,3.42
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Direct Labor,"User4, Charlie",,9/10/2020,-1,,9/30/2020,USD,-40.06
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Direct Labor,"User4, Charlie",,9/10/2020,1,,9/30/2020,USD,37.50
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Direct Labor,"User4, Charlie",,9/10/2020,1,,9/30/2020,USD,40.06
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Fee on Total Labor,"User4, Charlie",,9/14/2020,,,9/30/2020,USD,4.21
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Fee on Total Labor,"User4, Charlie",,9/14/2020,,,9/30/2020,USD,-4.21
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Fee on Total Labor,"User4, Charlie",,9/14/2020,,,9/30/2020,USD,5.25
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Fringe Client Site,"User4, Charlie",,9/14/2020,,,9/30/2020,USD,20.13
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Fringe Client Site,"User4, Charlie",,9/14/2020,,,9/30/2020,USD,-20.13
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Fringe Client Site,"User4, Charlie",,9/14/2020,,,9/30/2020,USD,25.13
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,G&A,"User4, Charlie",,9/14/2020,,,9/30/2020,USD,8.70
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,G&A,"User4, Charlie",,9/14/2020,,,9/30/2020,USD,-8.70
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,G&A,"User4, Charlie",,9/14/2020,,,9/30/2020,USD,10.87
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Overhead Client Site.,"User4, Charlie",,9/14/2020,,,9/30/2020,USD,5.13
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Recognized,2. Design,GSA-Program Manager,TS,,Overhead Client Site.,"User4, Charlie",,9/14/2020,,,9/30/2020,USD,-5.13
